Date,AAPL,MA50,MA200,return,lag1,lag2,ma10
2011-04-12,9.96971,10.4038498,9.16515655,0.00485408025963685,-0.012712328221866298,-0.008827474651832534,10.185436
2011-04-13,10.0817,10.401961799999999,9.17533105,0.011233024832216776,0.00485408025963685,-0.012712328221866298,10.148216
2011-04-14,9.96971,10.394356,9.186765650000002,-0.011108245633177027,0.011233024832216776,0.00485408025963685,10.100097000000002
2011-04-15,9.82142,10.384240400000001,9.19815445,-0.014874053508075913,-0.011108245633177027,0.011233024832216776,10.048719
2011-04-18,9.95298,10.377265999999999,9.21065535,0.013395211690366615,-0.014874053508075913,-0.011108245633177027,10.020717000000001
2011-04-19,10.1318,10.372064,9.2242856,0.017966478381349127,0.013395211690366615,-0.014874053508075913,10.017477
2011-04-20,10.2692,10.366386,9.238344549999999,0.013561262559466103,0.017966478381349127,0.013395211690366615,10.030617
2011-04-21,10.5178,10.363694,9.25214925,0.02420831223464348,0.013561262559466103,0.017966478381349127,10.068517
2011-04-25,10.5874,10.36059,9.26638195,0.006617353438932216,0.02420831223464348,0.013561262559466103,10.122327
2011-04-26,10.5081,10.35808,9.279989899999999,-0.007490035325008915,0.006617353438932216,0.02420831223464348,10.180981999999998
2011-04-27,10.5002,10.354017999999998,9.2939069,-0.0007518009916160917,-0.007490035325008915,0.006617353438932216,10.234031
2011-04-28,10.3998,10.34659,9.308144,-0.009561722633854464,-0.0007518009916160917,-0.007490035325008915,10.265841
2011-04-29,10.5002,10.340720000000001,9.322745099999999,0.00965403180830382,-0.009561722633854464,-0.0007518009916160917,10.31889
2011-05-02,10.386,10.330642000000001,9.3369707,-0.010875983314603599,0.00965403180830382,-0.009561722633854464,10.375348
2011-05-03,10.4411,10.329203999999999,9.351700549999999,0.0053052185634510085,-0.010875983314603599,0.00965403180830382,10.424159999999999
2011-05-04,10.4823,10.335740000000001,9.36728615,0.003945944392832246,0.0053052185634510085,-0.010875983314603599,10.45921
2011-05-05,10.3998,10.338214,9.3815085,-0.007870410119916404,0.003945944392832246,0.0053052185634510085,10.47227
2011-05-06,10.3958,10.340448000000002,9.395367649999999,-0.0003846227812074332,-0.007870410119916404,0.003945944392832246,10.46007
